datetime,score
2016-05-02 18:15:00,0.0
2016-05-02 18:30:00,0.0
2016-05-02 18:45:00,-0.7845
2016-05-02 19:00:00,0.0
2016-05-02 19:15:00,0.6369
2016-05-02 19:30:00,0.0258
2016-05-02 19:45:00,-0.8934
2016-05-02 20:00:00,0.6705
2016-05-02 20:15:00,0.0
2016-05-02 20:30:00,0.0
2016-05-02 20:45:00,0.296
2016-05-02 21:00:00,-0.6497
2016-05-02 21:15:00,0.2003
2016-05-02 21:30:00,-0.5106
2016-05-02 21:45:00,0.0
2016-05-03 15:30:00,0.0
2016-05-03 15:45:00,-0.4019
2016-05-03 16:00:00,-0.4939
2016-05-03 16:15:00,0.0
2016-05-03 16:30:00,0.0
2016-05-03 16:45:00,0.0
2016-05-03 17:00:00,0.0
2016-05-03 17:15:00,0.0
2016-05-03 17:30:00,0.872
2016-05-03 17:45:00,0.0
2016-05-03 18:00:00,0.0
2016-05-03 18:15:00,-0.296
2016-05-03 18:30:00,0.5859
2016-05-03 18:45:00,0.6908
2016-05-03 19:00:00,0.0
2016-05-03 19:15:00,0.0
2016-05-03 19:30:00,0.0
2016-05-03 19:45:00,0.6115
2016-05-03 20:00:00,0.0
2016-05-03 20:15:00,-0.4019
2016-05-03 20:30:00,0.0
2016-05-03 20:45:00,-0.2023
2016-05-03 21:00:00,0.4404
2016-05-03 21:15:00,0.0
2016-05-03 21:30:00,0.0
2016-05-03 21:45:00,0.0
2016-05-04 15:30:00,-0.4939
2016-05-04 15:45:00,0.4767
2016-05-04 16:00:00,0.0258
2016-05-04 16:15:00,0.4019
2016-05-04 16:30:00,0.0
2016-05-04 16:45:00,-0.836
2016-05-04 17:00:00,0.0
2016-05-04 17:15:00,-0.2458
2016-05-04 17:30:00,0.0
2016-05-04 17:45:00,-0.4767
2016-05-04 18:00:00,0.0
2016-05-04 18:15:00,0.0
2016-05-04 18:30:00,0.5859
2016-05-04 18:45:00,-0.4574
2016-05-04 19:00:00,0.0
2016-05-04 19:15:00,0.0
2016-05-04 19:30:00,0.4588
2016-05-04 19:45:00,-0.3182
2016-05-04 20:00:00,0.0
2016-05-04 20:15:00,-0.6634
2016-05-04 20:30:00,0.9319
2016-05-04 20:45:00,0.0
2016-05-04 21:00:00,0.0
2016-05-04 21:15:00,0.0
2016-05-04 21:30:00,0.0
2016-05-04 21:45:00,0.0
2016-05-05 15:30:00,-0.4767
2016-05-05 15:45:00,0.0
2016-05-05 16:00:00,0.0
2016-05-05 16:15:00,-0.8283
2016-05-05 16:30:00,-0.4767
2016-05-05 16:45:00,0.0
2016-05-05 17:00:00,-0.0168
2016-05-05 17:15:00,0.0
2016-05-05 17:30:00,0.0
2016-05-05 17:45:00,-0.2732
2016-05-05 18:00:00,-0.4767
2016-05-05 18:15:00,-0.3818
2016-05-05 18:30:00,-0.4404
2016-05-05 18:45:00,-0.4019
2016-05-05 19:00:00,0.7622
2016-05-05 19:15:00,0.296
2016-05-05 19:30:00,0.5859
2016-05-05 19:45:00,0.0
2016-05-05 20:00:00,0.0
2016-05-05 20:15:00,0.0
2016-05-05 20:30:00,-0.34
2016-05-05 20:45:00,0.3612
2016-05-05 21:00:00,0.0
2016-05-05 21:15:00,0.6249
2016-05-05 21:30:00,0.0
2016-05-05 21:45:00,0.0
2016-05-06 15:30:00,-0.3612
2016-05-06 15:45:00,-0.4019
2016-05-06 16:00:00,-0.4767
2016-05-06 16:15:00,-0.3818
2016-05-06 16:30:00,0.4767
2016-05-06 16:45:00,-0.1901
2016-05-06 17:00:00,0.0
2016-05-06 17:15:00,0.0
2016-05-06 17:30:00,-0.4767
2016-05-06 17:45:00,0.0
2016-05-06 18:00:00,0.0
2016-05-06 18:15:00,-0.6124
2016-05-06 18:30:00,0.0
2016-05-06 18:45:00,-0.7096
2016-05-06 19:00:00,0.6956
2016-05-06 19:15:00,0.0
2016-05-06 19:30:00,0.7622
2016-05-06 19:45:00,0.0
2016-05-06 20:00:00,0.1007
2016-05-06 20:15:00,0.7783
2016-05-06 20:30:00,0.0
2016-05-06 20:45:00,0.1779
2016-05-06 21:00:00,0.0
2016-05-06 21:15:00,0.0
2016-05-06 21:30:00,0.5859
2016-05-06 21:45:00,0.0
2016-05-09 15:30:00,0.0
2016-05-09 15:45:00,-0.6863
2016-05-09 16:00:00,0.1779
2016-05-09 16:15:00,0.0
2016-05-09 16:30:00,0.0
2016-05-09 16:45:00,-0.3182
2016-05-09 17:00:00,-0.4767
2016-05-09 17:15:00,0.4019
2016-05-09 17:30:00,0.0
2016-05-09 17:45:00,0.2547
2016-05-09 18:00:00,0.0
2016-05-09 18:15:00,0.0
2016-05-09 18:30:00,-0.0168
2016-05-09 18:45:00,0.0
2016-05-09 19:00:00,-0.4404
2016-05-09 19:15:00,-0.5574
2016-05-09 19:30:00,-0.34
2016-05-09 19:45:00,0.0
2016-05-09 20:00:00,0.0
2016-05-09 20:15:00,0.2732
2016-05-09 20:30:00,0.0
2016-05-09 20:45:00,0.0
2016-05-09 21:00:00,0.7622
2016-05-09 21:15:00,0.0
2016-05-09 21:30:00,0.5859
2016-05-09 21:45:00,0.5574
2016-05-10 15:30:00,0.5267
2016-05-10 15:45:00,-0.3818
2016-05-10 16:00:00,0.0
2016-05-10 16:15:00,0.3818
2016-05-10 16:30:00,-0.4767
2016-05-10 16:45:00,0.1779
2016-05-10 17:00:00,0.0
2016-05-10 17:15:00,0.0
2016-05-10 17:30:00,0.3818
2016-05-10 17:45:00,0.4404
2016-05-10 18:00:00,-0.0168
2016-05-10 18:15:00,0.4926
2016-05-10 18:30:00,-0.4404
2016-05-10 18:45:00,0.4939
2016-05-10 19:00:00,-0.34
2016-05-10 19:15:00,-0.1027
2016-05-10 19:30:00,-0.0772
2016-05-10 19:45:00,0.0
2016-05-10 20:00:00,0.0
2016-05-10 20:15:00,0.0
2016-05-10 20:30:00,0.6249
2016-05-10 20:45:00,0.34
2016-05-10 21:00:00,0.5859
2016-05-10 21:15:00,0.0
2016-05-10 21:30:00,-0.3182
2016-05-10 21:45:00,0.0
2016-05-11 15:30:00,-0.4767
2016-05-11 15:45:00,-0.694
2016-05-11 16:00:00,0.0
2016-05-11 16:15:00,-0.5473
2016-05-11 16:30:00,0.3818
2016-05-11 16:45:00,0.8934
2016-05-11 17:00:00,0.0
2016-05-11 17:15:00,0.0
2016-05-11 17:30:00,0.5267
2016-05-11 17:45:00,0.6705
2016-05-11 18:00:00,0.7034
2016-05-11 18:15:00,-0.4019
2016-05-11 18:30:00,-0.34
2016-05-11 18:45:00,-0.4215
2016-05-11 19:00:00,0.4404
2016-05-11 19:15:00,0.5574
2016-05-11 19:30:00,-0.5106
2016-05-11 19:45:00,0.0
2016-05-11 20:00:00,0.0
2016-05-11 20:15:00,0.4215
2016-05-11 20:30:00,-0.0168
2016-05-11 20:45:00,0.0
2016-05-11 21:00:00,-0.3182
2016-05-11 21:15:00,0.0
2016-05-11 21:30:00,0.0772
2016-05-11 21:45:00,0.0
2016-05-12 15:30:00,-0.4767
2016-05-12 15:45:00,0.0
2016-05-12 16:00:00,0.6124
2016-05-12 16:15:00,0.0
2016-05-12 16:30:00,0.0
2016-05-12 16:45:00,-0.6908
2016-05-12 17:00:00,0.6369
2016-05-12 17:15:00,0.0
2016-05-12 17:30:00,0.0
2016-05-12 17:45:00,0.296
2016-05-12 18:00:00,0.6705
2016-05-12 18:15:00,0.0
2016-05-12 18:30:00,0.4404
2016-05-12 18:45:00,0.0
2016-05-12 19:00:00,0.0
2016-05-12 19:15:00,-0.6124
2016-05-12 19:30:00,0.0
2016-05-12 19:45:00,0.0
2016-05-12 20:00:00,-0.0168
2016-05-12 20:15:00,0.0
2016-05-12 20:30:00,-0.3182
2016-05-12 20:45:00,-0.6124
2016-05-12 21:00:00,0.296
2016-05-12 21:15:00,0.5256
2016-05-12 21:30:00,0.0
2016-05-12 21:45:00,0.0
2016-05-13 15:30:00,0.0
2016-05-13 15:45:00,0.0
2016-05-13 16:00:00,0.0
2016-05-13 16:15:00,0.0
2016-05-13 16:30:00,0.0
2016-05-13 16:45:00,0.0772
2016-05-13 17:00:00,0.6705
2016-05-13 17:15:00,-0.128
2016-05-13 17:30:00,0.3182
2016-05-13 17:45:00,0.2944
2016-05-13 18:00:00,0.4404
2016-05-13 18:15:00,-0.0258
2016-05-13 18:30:00,-0.5106
2016-05-13 18:45:00,0.8083
2016-05-13 19:00:00,0.6369
2016-05-13 19:15:00,0.4767
2016-05-13 19:30:00,0.0
2016-05-13 19:45:00,-0.0516
2016-05-13 20:00:00,-0.3182
2016-05-13 20:15:00,0.6124
2016-05-13 20:30:00,-0.5423
2016-05-13 20:45:00,0.7774
2016-05-13 21:00:00,-0.1027
2016-05-13 21:15:00,0.4404
2016-05-13 21:30:00,-0.4019
2016-05-13 21:45:00,0.0
2016-05-16 15:30:00,0.6482
2016-05-16 15:45:00,-0.4696
2016-05-16 16:00:00,-0.6486
2016-05-16 16:15:00,0.0
2016-05-16 16:30:00,0.8689
2016-05-16 16:45:00,0.0
2016-05-16 17:00:00,0.4404
2016-05-16 17:15:00,0.0
2016-05-16 17:30:00,0.0
2016-05-16 17:45:00,0.4588
2016-05-16 18:00:00,-0.5106
2016-05-16 18:15:00,0.0
2016-05-16 18:30:00,0.0258
2016-05-16 18:45:00,0.8038
2016-05-16 19:00:00,0.0
2016-05-16 19:15:00,0.3612
2016-05-16 19:30:00,0.0
2016-05-16 19:45:00,0.4019
2016-05-16 20:00:00,-0.5423
2016-05-16 20:15:00,0.0
2016-05-16 20:30:00,0.0
2016-05-16 20:45:00,0.6124
2016-05-16 21:00:00,0.0
2016-05-16 21:15:00,0.1779
2016-05-16 21:30:00,-0.4019
2016-05-16 21:45:00,0.0
2016-05-17 15:30:00,0.3597
2016-05-17 15:45:00,0.0
2016-05-17 16:00:00,0.0
2016-05-17 16:15:00,0.765
2016-05-17 16:30:00,-0.6486
2016-05-17 16:45:00,-0.5106
2016-05-17 17:00:00,0.0
2016-05-17 17:15:00,0.2023
2016-05-17 17:30:00,0.5994
2016-05-17 17:45:00,0.6597
2016-05-17 18:00:00,0.0
2016-05-17 18:15:00,-0.3612
2016-05-17 18:30:00,0.3818
2016-05-17 18:45:00,-0.5106
2016-05-17 19:00:00,0.3736
2016-05-17 19:15:00,0.6124
2016-05-17 19:30:00,0.34
2016-05-17 19:45:00,0.1779
2016-05-17 20:00:00,0.2023
2016-05-17 20:15:00,0.0
2016-05-17 20:30:00,-0.5423
2016-05-17 20:45:00,0.5719
2016-05-17 21:00:00,0.0
2016-05-17 21:15:00,0.1531
2016-05-17 21:30:00,0.0
2016-05-17 21:45:00,0.0
2016-05-18 15:30:00,0.0
2016-05-18 15:45:00,0.4767
2016-05-18 16:00:00,0.0
2016-05-18 16:15:00,0.0
2016-05-18 16:30:00,0.0
2016-05-18 16:45:00,0.5574
2016-05-18 17:00:00,0.0
2016-05-18 17:15:00,0.0
2016-05-18 17:30:00,0.0258
2016-05-18 17:45:00,-0.7536
2016-05-18 18:00:00,-0.6486
2016-05-18 18:15:00,0.2083
2016-05-18 18:30:00,0.0
2016-05-18 18:45:00,0.3818
2016-05-18 19:00:00,0.3597
2016-05-18 19:15:00,0.0772
2016-05-18 19:30:00,-0.2732
2016-05-18 19:45:00,-0.296
2016-05-18 20:00:00,-0.6486
2016-05-18 20:15:00,-0.6486
2016-05-18 20:30:00,0.4404
2016-05-18 20:45:00,0.0
2016-05-18 21:00:00,0.0
2016-05-18 21:15:00,0.0
2016-05-18 21:30:00,0.0
2016-05-18 21:45:00,0.0
2016-05-19 15:30:00,0.0
2016-05-19 15:45:00,-0.25
2016-05-19 16:00:00,0.0
2016-05-19 16:15:00,0.6124
2016-05-19 16:30:00,-0.3094
2016-05-19 16:45:00,0.0
2016-05-19 17:00:00,0.0
2016-05-19 17:15:00,0.0
2016-05-19 17:30:00,0.0
2016-05-19 17:45:00,0.0
2016-05-19 18:00:00,0.3736
2016-05-19 18:15:00,0.0
2016-05-19 18:30:00,0.3597
2016-05-19 18:45:00,0.0
2016-05-19 19:00:00,-0.2732
2016-05-19 19:15:00,0.3182
2016-05-19 19:30:00,0.0
2016-05-19 19:45:00,0.0
2016-05-19 20:00:00,0.6124
2016-05-19 20:15:00,0.0
2016-05-19 20:30:00,0.0
2016-05-19 20:45:00,0.2023
2016-05-19 21:00:00,0.0
2016-05-19 21:15:00,0.0
2016-05-19 21:30:00,-0.2023
2016-05-19 21:45:00,0.0
2016-05-20 15:30:00,0.0
2016-05-20 15:45:00,0.6597
2016-05-20 16:00:00,0.0
2016-05-20 16:15:00,0.6124
2016-05-20 16:30:00,0.4574
2016-05-20 16:45:00,0.6124
2016-05-20 17:00:00,0.0
2016-05-20 17:15:00,0.5719
2016-05-20 17:30:00,0.5859
2016-05-20 17:45:00,0.0
2016-05-20 18:00:00,0.0
2016-05-20 18:15:00,0.0
2016-05-20 18:30:00,0.6124
2016-05-20 18:45:00,-0.3182
2016-05-20 19:00:00,0.0
2016-05-20 19:15:00,0.0
2016-05-20 19:30:00,0.6124
2016-05-20 19:45:00,0.0
2016-05-20 20:00:00,-0.5719
2016-05-20 20:15:00,0.6124
2016-05-20 20:30:00,-0.2732
2016-05-20 20:45:00,0.1779
2016-05-20 21:00:00,-0.2023
2016-05-20 21:15:00,0.2023
2016-05-20 21:30:00,0.0
2016-05-20 21:45:00,0.0
2016-05-23 15:30:00,0.6767
2016-05-23 15:45:00,0.4215
2016-05-23 16:00:00,0.7717
2016-05-23 16:15:00,0.0
2016-05-23 16:30:00,-0.6486
2016-05-23 16:45:00,0.0
2016-05-23 17:00:00,0.3736
2016-05-23 17:15:00,0.0
2016-05-23 17:30:00,0.128
2016-05-23 17:45:00,-0.7351
2016-05-23 18:00:00,0.6124
2016-05-23 18:15:00,0.6892
2016-05-23 18:30:00,0.0
2016-05-23 18:45:00,0.3612
2016-05-23 19:00:00,0.6124
2016-05-23 19:15:00,0.0
2016-05-23 19:30:00,0.0
2016-05-23 19:45:00,0.8192
2016-05-23 20:00:00,-0.2732
2016-05-23 20:15:00,0.0
2016-05-23 20:30:00,-0.2023
2016-05-23 20:45:00,-0.4215
2016-05-23 21:00:00,0.0
2016-05-23 21:15:00,0.0
2016-05-23 21:30:00,0.0
2016-05-23 21:45:00,0.0
2016-05-24 15:30:00,0.6908
2016-05-24 15:45:00,0.2732
2016-05-24 16:00:00,0.0
2016-05-24 16:15:00,0.128
2016-05-24 16:30:00,0.3736
2016-05-24 16:45:00,-0.5423
2016-05-24 17:00:00,0.6767
2016-05-24 17:15:00,-0.3818
2016-05-24 17:30:00,-0.6553
2016-05-24 17:45:00,-0.25
2016-05-24 18:00:00,0.6124
2016-05-24 18:15:00,0.0
2016-05-24 18:30:00,0.6124
2016-05-24 18:45:00,0.0
2016-05-24 19:00:00,0.0
2016-05-24 19:15:00,0.2732
2016-05-24 19:30:00,0.0
2016-05-24 19:45:00,0.5994
2016-05-24 20:00:00,-0.1406
2016-05-24 20:15:00,0.6124
2016-05-24 20:30:00,0.0
2016-05-24 20:45:00,0.0
2016-05-24 21:00:00,-0.2023
2016-05-24 21:15:00,0.1779
2016-05-24 21:30:00,0.0
2016-05-24 21:45:00,0.0
2016-05-25 15:30:00,-0.6486
2016-05-25 15:45:00,0.0
2016-05-25 16:00:00,-0.1531
2016-05-25 16:15:00,0.3818
2016-05-25 16:30:00,0.0
2016-05-25 16:45:00,0.0
2016-05-25 17:00:00,-0.6249
2016-05-25 17:15:00,0.0
2016-05-25 17:30:00,0.6124
2016-05-25 17:45:00,0.6482
2016-05-25 18:00:00,0.0
2016-05-25 18:15:00,-0.4019
2016-05-25 18:30:00,0.0
2016-05-25 18:45:00,0.1779
2016-05-25 19:00:00,0.0
2016-05-25 19:15:00,0.25
2016-05-25 19:30:00,0.0
2016-05-25 19:45:00,0.3182
2016-05-25 20:00:00,0.0
2016-05-25 20:15:00,0.1779
2016-05-25 20:30:00,-0.2023
2016-05-25 20:45:00,0.0
2016-05-25 21:00:00,0.0
2016-05-25 21:15:00,0.0
2016-05-25 21:30:00,-0.0258
2016-05-25 21:45:00,0.0
2016-05-26 15:30:00,-0.5661
2016-05-26 15:45:00,-0.1779
2016-05-26 16:00:00,0.6908
2016-05-26 16:15:00,0.0
2016-05-26 16:30:00,0.4973
2016-05-26 16:45:00,0.0
2016-05-26 17:00:00,-0.6249
2016-05-26 17:15:00,0.6124
2016-05-26 17:30:00,-0.6249
2016-05-26 17:45:00,0.7845
2016-05-26 18:00:00,0.6369
2016-05-26 18:15:00,0.0
2016-05-26 18:30:00,0.0
2016-05-26 18:45:00,0.34
2016-05-26 19:00:00,0.0
2016-05-26 19:15:00,0.296
2016-05-26 19:30:00,0.0
2016-05-26 19:45:00,0.5994
2016-05-26 20:00:00,-0.6249
2016-05-26 20:15:00,0.8016
2016-05-26 20:30:00,0.0
2016-05-26 20:45:00,0.0
2016-05-26 21:00:00,-0.0258
2016-05-26 21:15:00,0.4215
2016-05-26 21:30:00,-0.3612
2016-05-26 21:45:00,0.0
2016-05-27 15:30:00,-0.5661
2016-05-27 15:45:00,0.6124
2016-05-27 16:00:00,0.0
2016-05-27 16:15:00,0.0
2016-05-27 16:30:00,0.4404
2016-05-27 16:45:00,-0.4019
2016-05-27 17:00:00,0.4973
2016-05-27 17:15:00,0.296
2016-05-27 17:30:00,0.0
2016-05-27 17:45:00,-0.8074
2016-05-27 18:00:00,-0.6553
2016-05-27 18:15:00,0.0
2016-05-27 18:30:00,0.0
2016-05-27 18:45:00,0.0
2016-05-27 19:00:00,0.6124
2016-05-27 19:15:00,0.1027
2016-05-27 19:30:00,0.6908
2016-05-27 19:45:00,0.1253
2016-05-27 20:00:00,0.6124
2016-05-27 20:15:00,0.1779
2016-05-27 20:30:00,0.5574
2016-05-27 20:45:00,-0.5719
2016-05-27 21:00:00,0.6199
2016-05-27 21:15:00,0.1779
2016-05-27 21:30:00,0.1779
2016-05-27 21:45:00,0.0
2016-05-30 15:30:00,0.0
2016-05-30 15:45:00,-0.8074
2016-05-30 16:00:00,0.0
2016-05-30 16:15:00,-0.1027
2016-05-30 16:30:00,0.2263
2016-05-30 16:45:00,0.0
2016-05-30 17:00:00,0.743
2016-05-30 17:15:00,0.4404
2016-05-30 17:30:00,-0.09
2016-05-30 17:45:00,0.0
2016-05-30 18:00:00,-0.4404
2016-05-30 18:15:00,-0.7717
2016-05-30 18:30:00,0.6249
2016-05-30 18:45:00,0.0
2016-05-30 19:00:00,-0.802
2016-05-30 19:15:00,0.0
2016-05-30 19:30:00,-0.2732
2016-05-30 19:45:00,0.4019
2016-05-30 20:00:00,0.2263
2016-05-30 20:15:00,0.0
2016-05-30 20:30:00,0.0
2016-05-30 20:45:00,0.0
2016-05-30 21:00:00,-0.5267
2016-05-30 21:15:00,0.0
2016-05-30 21:30:00,0.0
2016-05-30 21:45:00,0.0
2016-05-31 15:30:00,0.3818
2016-05-31 15:45:00,0.0
2016-05-31 16:00:00,0.3818
2016-05-31 16:15:00,-0.1779
2016-05-31 16:30:00,0.4973
2016-05-31 16:45:00,0.6124
2016-05-31 17:00:00,0.0
2016-05-31 17:15:00,0.0
2016-05-31 17:30:00,-0.6553
2016-05-31 17:45:00,0.0258
2016-05-31 18:00:00,0.0
2016-05-31 18:15:00,0.0
2016-05-31 18:30:00,-0.0258
2016-05-31 18:45:00,0.6369
2016-05-31 19:00:00,0.0
2016-05-31 19:15:00,0.1511
2016-05-31 19:30:00,0.0
2016-05-31 19:45:00,0.0
2016-05-31 20:00:00,0.5574
2016-05-31 20:15:00,0.0
2016-05-31 20:30:00,0.6199
2016-05-31 20:45:00,0.6482
2016-05-31 21:00:00,0.6124
2016-05-31 21:15:00,0.6249
2016-05-31 21:30:00,0.0
2016-05-31 21:45:00,0.0
2016-06-01 15:30:00,-0.6705
2016-06-01 15:45:00,0.4253
2016-06-01 16:00:00,0.4973
2016-06-01 16:15:00,0.2263
2016-06-01 16:30:00,-0.5661
2016-06-01 16:45:00,0.1974
2016-06-01 17:00:00,0.0
2016-06-01 17:15:00,0.128
2016-06-01 17:30:00,0.0
2016-06-01 17:45:00,0.6249
2016-06-01 18:00:00,0.0
2016-06-01 18:15:00,0.0
2016-06-01 18:30:00,-0.6553
2016-06-01 18:45:00,-0.4019
2016-06-01 19:00:00,-0.0258
2016-06-01 19:15:00,0.0
2016-06-01 19:30:00,0.5574
2016-06-01 19:45:00,0.1779
2016-06-01 20:00:00,-0.6249
2016-06-01 20:15:00,0.0
2016-06-01 20:30:00,0.8225
2016-06-01 20:45:00,0.6482
2016-06-01 21:00:00,0.0
2016-06-01 21:15:00,0.0
2016-06-01 21:30:00,0.1779
2016-06-01 21:45:00,0.0
2016-06-02 15:30:00,0.4973
2016-06-02 15:45:00,-0.6187
2016-06-02 16:00:00,-0.5661
2016-06-02 16:15:00,0.0
2016-06-02 16:30:00,0.6124
2016-06-02 16:45:00,0.4404
2016-06-02 17:00:00,0.0
2016-06-02 17:15:00,0.4404
2016-06-02 17:30:00,0.0
2016-06-02 17:45:00,0.1655
2016-06-02 18:00:00,-0.6553
2016-06-02 18:15:00,0.6124
2016-06-02 18:30:00,0.5563
2016-06-02 18:45:00,0.6249
2016-06-02 19:00:00,0.5574
2016-06-02 19:15:00,-0.5423
2016-06-02 19:30:00,0.6199
2016-06-02 19:45:00,0.7693
2016-06-02 20:00:00,0.0
2016-06-02 20:15:00,-0.6248
2016-06-02 20:30:00,0.0
2016-06-02 20:45:00,0.7906
2016-06-02 21:00:00,0.1779
2016-06-02 21:15:00,-0.1027
2016-06-02 21:30:00,0.5267
2016-06-02 21:45:00,0.0
2016-06-03 15:30:00,0.0
2016-06-03 15:45:00,-0.3612
2016-06-03 16:00:00,0.6705
2016-06-03 16:15:00,0.0
2016-06-03 16:30:00,-0.5661
2016-06-03 16:45:00,0.0
2016-06-03 17:00:00,0.0
2016-06-03 17:15:00,0.0
2016-06-03 17:30:00,0.6124
2016-06-03 17:45:00,0.0
2016-06-03 18:00:00,0.0
2016-06-03 18:15:00,0.0
2016-06-03 18:30:00,0.0
2016-06-03 18:45:00,0.5106
2016-06-03 19:00:00,0.0
2016-06-03 19:15:00,0.0
2016-06-03 19:30:00,0.5574
2016-06-03 19:45:00,0.0
2016-06-03 20:00:00,0.0
2016-06-03 20:15:00,0.0
2016-06-03 20:30:00,0.0
2016-06-03 20:45:00,0.0
2016-06-03 21:00:00,0.1779
2016-06-03 21:15:00,0.0
2016-06-03 21:30:00,0.5267
2016-06-03 21:45:00,0.0
2016-06-06 15:30:00,0.0
2016-06-06 15:45:00,0.694
2016-06-06 16:00:00,-0.8107
2016-06-06 16:15:00,0.0
2016-06-06 16:30:00,0.0
2016-06-06 16:45:00,0.5719
2016-06-06 17:00:00,0.4973
2016-06-06 17:15:00,0.0
2016-06-06 17:30:00,-0.5661
2016-06-06 17:45:00,0.0
2016-06-06 18:00:00,0.0
2016-06-06 18:15:00,0.0
2016-06-06 18:30:00,0.0
2016-06-06 18:45:00,0.1779
2016-06-06 19:00:00,0.7143
2016-06-06 19:15:00,0.0
2016-06-06 19:30:00,0.0
2016-06-06 19:45:00,0.0
2016-06-06 20:00:00,0.0
2016-06-06 20:15:00,-0.6124
2016-06-06 20:30:00,0.1779
2016-06-06 20:45:00,0.0
2016-06-06 21:00:00,0.5267
2016-06-06 21:15:00,-0.7974
2016-06-06 21:30:00,0.0
2016-06-06 21:45:00,0.0
2016-06-07 15:30:00,0.6553
2016-06-07 15:45:00,-0.4588
2016-06-07 16:00:00,0.0
2016-06-07 16:15:00,-0.2023
2016-06-07 16:30:00,0.0
2016-06-07 16:45:00,0.1779
2016-06-07 17:00:00,0.3818
2016-06-07 17:15:00,0.1531
2016-06-07 17:30:00,0.0
2016-06-07 17:45:00,0.0
2016-06-07 18:00:00,0.0
2016-06-07 18:15:00,0.0
2016-06-07 18:30:00,0.5574
2016-06-07 18:45:00,0.0
2016-06-07 19:00:00,-0.5661
2016-06-07 19:15:00,0.0
2016-06-07 19:30:00,0.0
2016-06-07 19:45:00,0.4939
2016-06-07 20:00:00,0.1779
2016-06-07 20:15:00,0.0
2016-06-07 20:30:00,0.5267
2016-06-07 20:45:00,0.0
2016-06-07 21:00:00,0.0
2016-06-07 21:15:00,0.9052
2016-06-07 21:30:00,0.0
2016-06-07 21:45:00,0.0
2016-06-08 15:30:00,0.0
2016-06-08 15:45:00,0.34
2016-06-08 16:00:00,0.0
2016-06-08 16:15:00,-0.4019
2016-06-08 16:30:00,0.0
2016-06-08 16:45:00,0.25
2016-06-08 17:00:00,0.0
2016-06-08 17:15:00,0.7059
2016-06-08 17:30:00,0.0
2016-06-08 17:45:00,-0.4767
2016-06-08 18:00:00,0.5574
2016-06-08 18:15:00,0.0
2016-06-08 18:30:00,0.3818
2016-06-08 18:45:00,0.0
2016-06-08 19:00:00,0.0
2016-06-08 19:15:00,0.25
2016-06-08 19:30:00,0.1779
2016-06-08 19:45:00,0.6124
2016-06-08 20:00:00,0.5267
2016-06-08 20:15:00,0.0
2016-06-08 20:30:00,0.0
2016-06-08 20:45:00,0.4215
2016-06-08 21:00:00,0.6705
2016-06-08 21:15:00,-0.6628
2016-06-08 21:30:00,-0.2732
2016-06-08 21:45:00,0.0
2016-06-09 15:30:00,0.4329
2016-06-09 15:45:00,0.3612
2016-06-09 16:00:00,0.6369
2016-06-09 16:15:00,0.0
2016-06-09 16:30:00,0.7845
2016-06-09 16:45:00,0.1779
2016-06-09 17:00:00,0.0
2016-06-09 17:15:00,0.34
2016-06-09 17:30:00,0.0
2016-06-09 17:45:00,-0.6124
2016-06-09 18:00:00,0.4404
2016-06-09 18:15:00,0.7777
2016-06-09 18:30:00,0.5574
2016-06-09 18:45:00,0.0
2016-06-09 19:00:00,0.1779
2016-06-09 19:15:00,0.0
2016-06-09 19:30:00,0.5267
2016-06-09 19:45:00,0.0
2016-06-09 20:00:00,0.0
2016-06-09 20:15:00,-0.5849
2016-06-09 20:30:00,0.0
2016-06-09 20:45:00,0.0
2016-06-09 21:00:00,-0.2732
2016-06-09 21:15:00,0.3356
2016-06-09 21:30:00,0.6369
2016-06-09 21:45:00,0.0
2016-06-10 15:30:00,0.2263
2016-06-10 15:45:00,0.8201
2016-06-10 16:00:00,-0.4973
2016-06-10 16:15:00,0.0
2016-06-10 16:30:00,0.0
2016-06-10 16:45:00,0.4215
2016-06-10 17:00:00,0.7059
2016-06-10 17:15:00,0.0
2016-06-10 17:30:00,0.6553
2016-06-10 17:45:00,0.3925
2016-06-10 18:00:00,0.0
2016-06-10 18:15:00,0.5106
2016-06-10 18:30:00,0.0
2016-06-10 18:45:00,0.3818
2016-06-10 19:00:00,0.0
2016-06-10 19:15:00,-0.2263
2016-06-10 19:30:00,0.0
2016-06-10 19:45:00,0.6124
2016-06-10 20:00:00,0.0
2016-06-10 20:15:00,-0.6124
2016-06-10 20:30:00,-0.2732
2016-06-10 20:45:00,0.2023
2016-06-10 21:00:00,0.743
2016-06-10 21:15:00,0.0
2016-06-10 21:30:00,0.4404
2016-06-10 21:45:00,0.0
2016-06-13 15:30:00,-0.4973
2016-06-13 15:45:00,0.0
2016-06-13 16:00:00,0.0
2016-06-13 16:15:00,-0.296
2016-06-13 16:30:00,0.7059
2016-06-13 16:45:00,0.0
2016-06-13 17:00:00,0.6553
2016-06-13 17:15:00,-0.0772
2016-06-13 17:30:00,0.6482
2016-06-13 17:45:00,0.6482
2016-06-13 18:00:00,0.3182
2016-06-13 18:15:00,0.0
2016-06-13 18:30:00,0.0
2016-06-13 18:45:00,0.0
2016-06-13 19:00:00,0.0
2016-06-13 19:15:00,0.0
2016-06-13 19:30:00,0.0
2016-06-13 19:45:00,0.0
2016-06-13 20:00:00,0.0
