Open,High,Low,Close,Volume,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,VWAP_D,ATR,BubbleSignal,TotalSignal,pointpos
136.03,136.25,135.87,136.21,33103.31,133.919271377206,135.07850000000002,136.23772862279404,133.66478729113635,0.35527856749029213,0,0,0.0
136.22,136.25,135.7,135.74,27605.91,134.00908947723747,135.14900000000003,136.2889105227626,133.70209002130608,0.3830959149916806,0,0,0.0
135.75,135.93,135.07,135.4,40340.08,134.1225023148614,135.2025,136.28249768513857,133.74415935761667,0.45122506999287104,0,0,0.0
135.41,136.04,135.4,135.97,34039.22,134.20712191551976,135.2785,136.34987808448025,133.78476729588897,0.47819291713674467,0,0,0.0
135.96,136.3,135.87,136.21,33595.96,134.28190203775057,135.364,136.44609796224944,133.82947906144506,0.47130821468863926,0,0,0.0
136.21,136.33,135.96,136.04,29210.57,134.3927369003425,135.44,136.4872630996575,133.86671742170776,0.45683561259026284,0,0,0.0
136.03,136.17,135.75,135.79,26793.46,134.55997890323889,135.508,136.45602109676113,133.89677111734662,0.45157338222022353,0,0,0.0
135.79,135.96,135.66,135.88,20323.44,134.74720522682745,135.57850000000002,136.4097947731726,133.91820764568124,0.4299200419030504,0,0,0.0
135.88,135.96,135.6,135.89,19794.13,134.90489860966332,135.6385,136.37210139033667,133.93845677344103,0.41993146448833085,0,0,0.0
135.89,135.94,135.56,135.71,17993.9,135.00891242142998,135.6755,136.34208757857002,133.95572483990276,0.41422696956142574,0,0,0.0
135.72,135.78,135.36,135.57,22788.41,135.03466336409815,135.6865,136.33833663590184,133.97512117783418,0.415051688195506,0,0,0.0
135.57,135.92,135.51,135.72,18344.96,135.10225946597285,135.71300000000002,136.3237405340272,133.99180513853597,0.41433001845329037,0,0,0.0
135.71,135.99,135.69,135.9,19623.05,135.24161413261368,135.7585,136.27538586738632,134.0107551075754,0.3979971586742505,0,0,0.0
135.91,136.22,135.89,136.13,22992.34,135.34142903777635,135.80649999999997,136.2715709622236,134.03505943924654,0.38828327886364505,0,0,0.0
136.14,136.14,135.38,135.42,31766.75,135.3312463644734,135.804,136.2767536355266,134.0607947555573,0.44138566759740877,0,0,0.0
135.42,135.67,135.34,135.61,21635.97,135.32994852454712,135.8035,136.2770514754529,134.0767096730419,0.42547342936920524,0,0,0.0
135.62,135.65,135.41,135.46,16197.43,135.3047261214127,135.7955,136.2862738785873,134.08813541998583,0.3989772251736058,0,0,0.0
135.47,135.99,135.4,135.76,22732.8,135.31798477846033,135.80249999999998,136.28701522153963,134.10619557106244,0.42626619300594826,0,0,0.0
135.77,136.01,135.62,135.82,23184.74,135.33659261140951,135.813,136.28940738859046,134.12532517093325,0.42108530829081087,0,0,0.0
135.82,135.83,135.53,135.72,20313.93,135.33025809273605,135.79749999999999,136.26474190726393,134.14054098700225,0.403787407106411,0,0,0.0
135.71,135.78,135.51,135.58,17777.96,135.33036712715443,135.76600000000002,136.2016328728456,134.15302754021275,0.3846749203769252,0,0,0.0
135.59,135.7,135.26,135.63,29562.6,135.32093316787578,135.76049999999998,136.20006683212418,134.17204309180738,0.39257850318022125,0,0,0.0
135.64,135.83,135.2,135.22,27454.93,135.2768095746661,135.75150000000002,136.22619042533395,134.18780340873232,0.4264958598687644,0,0,0.0
135.23,135.54,135.02,135.47,30664.87,135.2478237002903,135.7265,136.20517629970968,134.20391838329138,0.43985359417322406,0,0,0.0
135.47,135.97,135.47,135.83,39825.94,135.2796273555089,135.70749999999998,136.13537264449107,134.23154188382995,0.4484459378627635,0,0,0.0
135.82,136.0,135.54,135.68,64513.81,135.28972631414283,135.6895,136.0892736858572,134.27379502490123,0.45009651816808416,0,0,0.0
139.71,139.97,138.59,139.22,128126.07,134.26944855568425,135.861,137.45255144431573,139.26,0.9986541584297852,1,0,0.0
139.22,139.84,138.59,139.74,96939.6,133.73165291140558,136.054,138.37634708859443,139.31599320411684,1.0345607072255303,1,0,0.0
139.76,140.76,139.66,140.23,113082.21,133.32356789732106,136.27100000000002,139.21843210267897,139.61719321647087,1.0439091776218823,1,0,0.0
140.24,140.5,139.89,139.96,63153.09,133.14201365409014,136.4835,139.82498634590985,139.6957957968554,0.9819221522473296,1,0,0.0
139.97,140.3,139.42,139.88,73325.84,133.07682993222275,136.699,140.32117006777727,139.72219390542506,0.9673618447834288,0,0,0.0
139.88,140.38,139.8,140.0,47750.54,133.0497676746148,136.91299999999998,140.77623232538517,139.75307277762585,0.9120244383857938,0,0,0.0
140.0,140.25,139.61,139.68,52715.13,133.08855958062156,137.102,141.11544041937844,139.76165194393317,0.8731638043306784,0,0,0.0
139.68,139.69,138.13,138.75,82811.67,133.18413793765455,137.233,141.28186206234545,139.64773969374312,0.9712832608548675,0,0,0.0
138.74,138.82,137.21,137.49,98198.33,133.37338872224106,137.3365,141.29961127775894,139.41296064765365,1.06252850930417,0,0,0.0
137.49,137.87,136.35,136.43,86956.08,133.470107647049,137.3775,141.284892352951,139.15204582447194,1.127881579403576,0,0,0.0
136.41,138.19,136.13,137.89,91477.28,133.6877225238905,137.499,141.3102774761095,138.9808726544934,1.261041353774494,0,0,0.0
137.88,138.3,137.77,138.18,46540.54,133.8843340620581,137.62,141.35566593794192,138.93829496581432,1.1566068746638523,0,0,0.0
138.16,139.1,137.85,138.73,68374.54,134.09549468666611,137.7655,141.4355053133339,138.91364803494895,1.1699487497118732,0,0,0.0
138.72,139.16,138.36,138.77,41341.05,134.34855970775547,137.918,141.48744029224454,138.90795110302594,1.1170989283244603,0,0,0.0
138.75,139.3,138.41,139.04,38005.78,134.65884091279287,138.09099999999998,141.5231590872071,138.90824454956612,1.084656224278111,0,0,0.0
139.03,139.12,138.32,138.62,32493.47,134.99473676157703,138.24050000000003,141.48626323842302,138.9020446970514,1.0439910493812397,0,0,0.0
138.6,139.07,138.39,138.85,28185.3,135.480431710822,138.422,141.363568289178,138.89891582536941,0.9919923280410635,0,0,0.0
138.86,139.15,138.71,139.0,25225.48,135.9808348189852,138.5985,141.21616518101482,138.90004590316528,0.9131362811780541,0,0,0.0
139.0,139.53,138.84,139.21,41337.92,136.46971954923956,138.7675,141.06528045076047,138.90969837689025,0.881259669581189,0,0,0.0
139.21,139.53,139.12,139.3,26704.36,137.13220404396847,138.9485,140.76479595603152,138.91817070289332,0.8139368596410187,0,0,0.0
139.31,139.36,138.73,139.0,26256.38,137.12525415577895,138.9375,140.74974584422105,138.92041381293117,0.7876601654065908,0,0,0.0
138.98,139.02,138.61,138.76,25330.47,137.11307582535986,138.8885,140.66392417464013,138.91806464089612,0.7337087132056487,0,0,0.0
138.75,139.0,138.68,138.73,19205.84,137.14774761747228,138.8135,140.47925238252773,138.91643667565776,0.6746074684619836,0,0,0.0
138.74,138.99,138.51,138.99,22259.23,137.18112500496505,138.765,140.34887499503492,138.91503820265436,0.6468064015388456,0,0,0.0
138.99,139.0,138.42,138.73,25832.94,137.20848865918333,138.7075,140.2065113408167,138.9113820857539,0.6372626298904409,0,0,0.0
138.72,138.9,138.62,138.64,17449.0,137.26278688540523,138.6395,140.01621311459476,138.90902884957882,0.5862251113346638,0,0,0.0
138.64,138.86,138.14,138.17,27881.25,137.26012270519905,138.564,139.86787729480093,138.89902775817825,0.60533580971543,0,0,0.0
138.17,138.27,137.44,137.47,40638.4,137.11574568814197,138.5,139.88425431185803,138.86700103744664,0.637430694041799,0,0,0.0
137.47,138.11,137.41,137.75,32765.1,137.16245788666274,138.513,139.86354211333727,138.8430723971652,0.6463691663215444,0,0,0.0
137.76,137.96,137.36,137.41,28430.11,137.47117279099876,138.56199999999998,139.6528272090012,138.81982587279256,0.6397449997041801,0,0,0.0
137.41,137.46,136.88,137.15,38569.12,137.3031734984469,138.525,139.7468265015531,138.7795770481995,0.6312099997464419,0,0,0.0
137.16,137.47,136.82,136.86,31484.22,137.0426398763388,138.459,139.8753601236612,138.7459392760732,0.633894285496951,0,0,0.0
136.86,136.87,136.34,136.41,44772.3,136.67649347439087,138.34300000000002,140.00950652560917,138.6865717187043,0.6190522447116724,0,0,0.0
136.42,136.88,136.06,136.07,45254.37,136.28415385233168,138.208,140.1318461476683,138.62434154006175,0.6477590668957183,0,0,0.0
136.06,136.23,134.29,135.08,95947.65,135.69422799051839,138.01000000000002,140.32577200948165,138.44229712376705,0.832364914482044,0,0,0.0
135.08,135.8,134.07,134.15,62186.18,134.94599106674542,137.7865,140.62700893325456,138.31676064705795,0.9605984981274689,0,0,0.0
134.14,134.21,131.52,132.56,118743.54,133.87896451452264,137.472,141.06503548547738,137.98467781076292,1.20765585553783,0,0,0.0
132.57,133.45,130.49,133.14,68103.73,133.1974430181272,137.179,141.16055698187282,137.79816916971768,1.4579907333181372,2,0,0.0
133.17,134.34,133.1,133.34,68418.03,132.68659311845323,136.8855,141.08440688154678,137.66261323465332,1.426849199986976,0,0,0.0
133.3,134.57,131.52,133.69,47028.54,132.3397473697445,136.605,140.8702526302555,137.56716843323903,1.6587278857031198,0,0,0.0
133.71,134.37,133.33,133.34,33416.65,131.97955092143823,136.322,140.66444907856177,137.50819756791034,1.5703381877455302,0,0,0.0
133.39,133.55,132.53,133.48,48591.86,131.6985615040578,136.058,140.41743849594218,137.41492240807375,1.4917184466390272,0,0,0.0
133.49,133.5,131.8,131.83,42889.61,131.16592577585286,135.713,140.26007422414713,137.32073317572423,1.5214729542620218,0,0,0.0
131.84,132.45,130.55,131.59,80297.91,130.71910943037102,135.34300000000002,139.96689056962902,137.1249090377416,1.5755482465103012,0,0,0.0
131.59,132.44,131.38,131.8,44705.27,130.40124908194292,134.99650000000003,139.59175091805713,137.02786335419307,1.5018984970088298,0,0,0.0
131.81,132.75,131.65,132.46,37760.78,130.28680062377518,134.6875,139.08819937622482,136.9549964438886,1.4444844260075678,0,0,0.0
132.46,132.54,131.32,131.47,37484.64,130.04411805315428,134.35250000000002,138.66088194684576,136.87718048052113,1.4124152222922006,0,0,0.0
131.49,131.84,131.16,131.27,31111.17,129.7840548612308,134.0425,138.30094513876918,136.80999709868803,1.3077844762504587,0,0,0.0
131.24,131.97,130.11,130.18,58989.31,129.4454722947564,133.664,137.88252770524358,136.67176076761248,1.3866724082146769,0,0,0.0
130.2,130.7,129.52,130.09,98434.82,129.1738826398963,133.298,137.4221173601037,136.4307745055034,1.35714777846972,0,0,0.0
130.1,131.24,129.89,131.15,64902.16,129.17654163964733,132.998,136.81945836035266,136.29683675591366,1.3561266672597632,0,0,0.0
131.15,131.44,130.89,131.23,41279.16,129.26270049801528,132.7165,136.17029950198472,136.22120709511614,1.2409657147940842,0,0,0.0
131.23,131.49,130.67,130.95,37612.17,129.3570245019747,132.4435,135.5299754980253,136.1522232764974,1.1808277555377895,0,0,0.0
130.97,132.15,130.87,131.99,38171.46,129.6374433134709,132.23950000000002,134.84155668652915,136.09250385840966,1.1949952190323911,0,0,0.0
132.0,132.57,131.73,132.52,43454.72,129.85158606360525,132.1115,134.37141393639476,136.03544126366302,1.1442816163134786,0,0,0.0
132.55,133.26,132.45,132.84,50914.84,129.95671878390883,132.046,134.13528121609116,135.98063597556455,1.0965270996972676,0,0,0.0
132.85,133.01,132.04,132.5,37814.04,129.95650916610893,132.04299999999998,134.12949083389103,135.93693195893016,1.078451799740515,0,0,0.0
132.48,132.97,132.4,132.76,24428.5,129.97116391304337,132.024,134.07683608695663,135.91084307971516,1.005815828349012,0,0,0.0
132.74,132.98,132.32,132.85,23957.59,129.99904530170974,131.99949999999998,133.99995469829022,135.88571606175785,0.9564135671562956,0,0,0.0
132.85,133.3,132.51,133.11,29305.52,130.05385214504295,131.97050000000002,133.88714785495708,135.8579587260733,0.9326402004196848,0,0,0.0
133.11,133.29,132.82,133.15,26216.25,130.0698849850124,131.961,133.85211501498762,135.83453016458947,0.8665487432168726,0,0,0.0
133.16,133.17,132.27,132.56,29339.39,130.13226614439745,131.91500000000002,133.6977338556026,135.80483944743423,0.8713274941858875,0,0,0.0
132.53,132.98,132.32,132.41,21373.88,130.1489133725885,131.94400000000002,133.73908662741152,135.7829021053361,0.8411378521593316,0,0,0.0
132.41,132.64,131.74,131.89,33738.58,130.1709966443232,131.959,133.7470033556768,135.743789367401,0.849546730422281,0,0,0.0
131.89,132.09,131.31,131.88,34346.91,130.17607974438937,131.963,133.74992025561062,135.70129317337336,0.8396114832190982,0,0,0.0
131.88,131.97,131.09,131.12,25250.86,130.08827878257966,131.89600000000002,133.70372121742037,135.66777184318573,0.8453812713306549,0,0,0.0
131.12,131.5,130.75,130.77,42711.33,129.9954609358387,131.861,133.72653906416127,135.60722010715375,0.8317553754262755,0,0,0.0
130.79,131.63,130.78,131.48,27699.97,130.01705372148135,131.8715,133.72594627851865,135.57120677585996,0.8357903217939483,0,0,0.0
131.48,131.49,130.85,131.33,29486.96,130.22249597131693,131.92900000000003,133.63550402868313,135.53287910204,0.8078202758233864,0,0,0.0
131.33,131.37,130.28,130.58,35302.66,130.34187628463977,131.95350000000002,133.56512371536027,135.48285862352063,0.8481316649914746,0,0,0.0
130.58,130.73,129.82,130.23,44000.86,130.1599774679817,131.9075,133.6550225320183,135.41574683191817,0.8569699985641206,0,0,0.0
130.22,131.34,130.2,131.3,42255.09,130.16864641937647,131.911,133.65335358062353,135.36127145314344,0.8974028559121054,0,0,0.0
131.3,132.2,131.23,132.17,43628.29,130.28391706367503,131.972,133.66008293632498,135.3178366730335,0.9077738764960903,0,0,0.0
132.16,132.17,131.16,131.23,32109.24,130.21530980106607,131.934,133.65269019893393,135.28341095246293,0.9223776084252189,0,0,0.0
131.21,132.21,131.17,132.17,36355.85,130.21499155161908,131.91649999999998,133.6180084483809,135.24853049252448,0.9391808072216191,0,0,0.0
132.16,132.55,131.88,132.3,35363.83,130.23086833506903,131.8895,133.54813166493096,135.21912396269,0.9007264061899615,0,0,0.0
132.3,132.33,131.0,131.47,61454.43,130.19449642534258,131.83800000000002,133.48150357465747,135.1586114371174,0.9620512053056831,0,0,0.0
131.47,131.63,130.59,130.83,103558.49,130.09922992479557,131.7415,133.38377007520444,135.04510739883406,0.97318674740487,0,0,0.0
127.11,128.52,125.75,128.44,151556.8,129.4146296622122,131.52100000000002,133.62737033778782,127.57000000000001,1.5598743549184617,2,0,0.0
128.45,128.78,126.8,127.45,102363.07,128.60625837136072,131.238,133.86974162863928,127.61300068154047,1.6198923042158249,2,0,0.0
127.46,128.36,126.93,127.45,77921.29,127.99668404937607,130.953,133.90931595062395,127.60525162570751,1.5927648321849937,2,0,0.0
127.47,127.48,125.81,125.87,95430.85,127.02084367957217,130.61849999999998,134.21615632042779,127.33308168310238,1.6037984275871378,0,0,0.0
125.86,125.94,124.3,125.06,161555.2,126.01538953633423,130.251,134.48661046366578,126.72039607380464,1.6089700807889753,2,0,0.0
125.06,126.69,124.77,126.63,97775.42,125.54403960414638,129.988,134.43196039585362,126.6220804496967,1.6534029263905505,0,0,0.0
126.63,127.06,125.69,126.11,71770.82,125.04034782391516,129.6995,134.35865217608483,126.59033761607381,1.6129167940490439,0,0,0.0
126.12,127.08,125.92,126.3,58166.6,124.62288928366681,129.45850000000002,134.29411071633322,126.57915334493799,1.54821439489918,0,0,0.0
126.31,127.12,126.05,126.88,49432.78,124.34286842282012,129.264,134.1851315771799,126.58510030570666,1.4798980527707268,0,0,0.0
126.88,127.37,126.1,126.38,60334.02,124.04525181944959,129.00900000000001,133.97274818055044,126.58715634734502,1.4499126166606244,0,0,0.0
126.39,126.7,125.55,125.73,47159.9,123.68934167825653,128.72899999999998,133.76865832174346,126.55838840641793,1.407067957137679,0,0,0.0
125.75,126.14,125.58,125.68,31693.79,123.35251912213259,128.48399999999998,133.61548087786736,126.53447560648702,1.2860582489751538,0,0,0.0
125.66,126.1,125.28,125.63,40748.42,123.04440730959519,128.254,133.4635926904048,126.50079579644613,1.2194784991215593,0,0,0.0
125.63,126.01,125.13,125.48,36660.37,122.81668831104064,127.96300000000001,133.10931168895937,126.46825919263141,1.1709815706756237,0,0,0.0
125.49,126.44,125.41,125.97,38658.67,122.82032330898076,127.65299999999999,132.48567669101922,126.45004541470007,1.150841346293392,0,0,0.0
125.96,126.64,125.94,126.52,34227.16,122.85343656924871,127.41749999999999,131.98156343075127,126.4475755501408,1.0864354396800506,0,0,0.0
126.52,126.68,126.1,126.44,30949.94,123.10903580325213,127.131,131.1529641967479,126.44650835354072,1.0140875197257595,0,0,0.0
126.45,127.61,126.23,127.61,50721.87,123.6317778066239,126.89649999999999,130.16122219337606,126.47535132011012,1.0663607311935075,0,0,0.0
127.6,128.35,127.55,127.92,68611.54,124.15804002375619,126.71900000000001,129.27995997624384,126.55231297875508,1.0283091981658632,0,0,0.0
127.91,128.08,127.34,127.48,40334.71,124.76766957086075,126.5515,128.33533042913928,126.58470545329375,0.9871221698564554,0,0,0.0
127.48,128.14,127.21,127.82,37678.16,124.85114713139396,126.5205,128.18985286860604,126.61570914663393,0.9789618598769607,0,0,0.0
127.81,128.55,127.8,128.54,45099.66,124.72628693412875,126.575,128.42371306587125,126.66876619072436,0.9462530227516827,0,0,0.0
128.54,128.89,128.0,128.56,49153.16,124.62044054816207,126.63049999999998,128.6405594518379,126.72911223648755,0.9382168766442974,0,0,0.0
128.56,128.73,127.95,128.29,35309.76,124.64985992617132,126.75150000000001,128.8531400738287,126.76630978161333,0.9156144656951103,0,0,0.0
128.29,128.52,127.58,127.68,31547.09,124.89543306606889,126.88250000000001,128.8695669339311,126.79000504086328,0.9190981134529534,0,0,0.0
127.68,128.39,127.68,128.1,25030.92,124.90404093609978,126.95599999999999,129.00795906390022,126.81020114761995,0.8892269543882428,0,0,0.0
128.1,128.89,128.05,128.83,26604.9,124.92502422719542,127.09199999999998,129.25897577280455,126.83986069245054,0.882194532332776,0,0,0.0
128.84,129.45,128.83,129.44,46594.55,124.88799258791472,127.249,129.61000741208528,126.9079234974846,0.8447381705709474,0,0,0.0
129.44,129.85,129.3,129.85,44756.31,124.78752777794067,127.3975,130.0074722220593,126.98107652088576,0.8026327176322382,0,0,0.0
129.85,130.12,129.67,130.09,44933.23,124.76925445359377,127.583,130.39674554640624,127.05832382272561,0.7522566151133495,0,0,0.0
130.09,130.41,129.81,130.24,41116.39,124.90350929434872,127.80850000000001,130.7134907056513,127.13006169306621,0.7305056700971558,0,0,0.0
130.23,130.63,129.38,129.45,56628.23,125.18103764231127,127.997,130.81296235768875,127.2132762882596,0.8047191457975621,0,0,0.0
129.45,129.75,129.16,129.25,36234.42,125.53374887729635,128.178,130.82225112270365,127.2554625038391,0.7740449821121966,0,0,0.0
129.23,129.98,129.22,129.78,31055.43,125.9713055519081,128.39299999999997,130.81469444809184,127.2948098211356,0.7720385560961672,0,0,0.0
129.78,129.89,129.05,129.06,25245.45,126.38326456920265,128.5475,130.71173543079738,127.32157103495688,0.7817473337967112,0,0,0.0
129.06,129.32,128.65,129.09,33546.16,126.71269258649635,128.676,130.63930741350364,127.3506907144046,0.7657834289686078,0,0,0.0
129.1,129.69,128.94,129.36,25223.18,127.12997635952743,128.822,130.51402364047257,127.37588180992955,0.7635286534016638,0,0,0.0
129.34,129.37,128.45,128.65,30676.06,127.27267055234785,128.874,130.47532944765214,127.39794490122038,0.785881702915714,0,0,0.0
128.66,129.05,128.17,128.24,26481.89,127.32105130742974,128.89,130.45894869257023,127.4120849587535,0.7993271739277583,0,0,0.0
128.23,128.3,127.51,127.54,39683.77,127.33465344036766,128.89299999999997,130.4513465596323,127.41917243361003,0.797994720509508,0,0,0.0
127.54,127.98,127.31,127.65,36846.3,127.30118101763483,128.8845,130.46781898236517,127.4231347349511,0.7797097604367214,0,0,0.0
127.65,127.76,127.32,127.48,24671.46,127.1384403436624,128.8315,130.5245596563376,127.42425136844957,0.7311797946600487,0,0,0.0
127.46,127.64,126.9,127.37,37195.23,126.9651397397922,128.772,130.57886026020776,127.42218578323065,0.7324398239943266,0,0,0.0
127.34,127.78,127.25,127.62,29254.57,126.87323567558958,128.7385,130.6037643244104,127.42388028292191,0.7035198491379945,0,0,0.0
127.6,127.97,127.49,127.51,24305.46,126.84408377706795,128.73,130.61591622293201,127.42641641906158,0.6715884421182815,0,0,0.0
127.51,127.73,126.59,126.69,27720.68,126.58833148925098,128.6595,130.73066851074904,127.421223906002,0.7385043789585272,0,0,0.0
126.68,126.94,126.47,126.6,33163.33,126.29355904936088,128.548,130.80244095063912,127.41035351094864,0.7001466105358803,0,0,0.0
126.61,127.06,126.55,126.85,25417.78,126.08763513906987,128.41850000000002,130.74936486093017,127.40387794866184,0.6729828090307554,0,0,0.0
126.84,127.11,126.34,126.41,25809.42,125.85661067203537,128.24650000000003,130.63638932796468,127.39524331349399,0.6868424077406469,0,0,0.0
126.42,126.61,126.02,126.54,31430.97,125.72629301876661,128.06900000000002,130.4117069812334,127.3819369569773,0.673007778063412,0,0,0.0
126.54,126.59,126.03,126.32,27659.62,125.63609052487139,127.873,130.1099094751286,127.3696324755639,0.6568638097686392,0,0,0.0
126.31,126.66,126.3,126.53,20996.65,125.54025721679012,127.727,129.91374278320987,127.36206818635358,0.6144546940874049,0,0,0.0
126.51,127.04,126.41,126.79,27440.47,125.49852713151635,127.604,129.70947286848363,127.35517721352187,0.6166754520749199,0,0,0.0
126.78,126.79,126.14,126.16,26022.77,125.48083522843169,127.42300000000003,129.36516477156837,127.34475548378532,0.6214361017785036,0,0,0.0
126.16,126.59,126.11,126.35,22493.68,125.4455241587031,127.2875,129.12947584129688,127.33580197709256,0.6012309443815751,0,0,0.0
126.36,126.6,126.16,126.43,25708.86,125.47539934788838,127.15450000000001,128.83360065211164,127.3262392353565,0.5781979523270641,0,0,0.0
126.45,126.54,126.1,126.46,23770.57,125.64608553626493,127.0095,128.37291446373507,127.31728931459195,0.5584553877089137,0,0,0.0
126.48,126.81,126.44,126.54,23367.5,125.75499347263725,126.904,128.05300652736273,127.31074207702325,0.5315331894647838,0,0,0.0
126.52,126.73,126.2,126.23,21667.68,125.79667777144007,126.80350000000001,127.81032222855995,127.30302212986432,0.5313141623983862,0,0,0.0
126.24,126.71,126.1,126.67,27748.11,125.81068445713638,126.76000000000002,127.70931554286366,127.29445127059627,0.5425549963414739,0,0,0.0
126.66,126.76,126.45,126.47,17781.57,125.83747466746908,126.701,127.5645253325309,127.28950281245544,0.5093328540069779,0,0,0.0
126.47,126.52,126.26,126.42,18635.13,125.85499054234975,126.648,127.44100945765024,127.28326602758061,0.4737138748631226,0,0,0.0
126.41,126.5,126.31,126.48,12988.46,125.88077529451193,126.60350000000001,127.32622470548809,127.27911643061181,0.4331833213112476,0,0,0.0
126.48,126.87,126.31,126.37,25163.57,125.98336571130983,126.54099999999998,127.09863428869014,127.27199979726488,0.45129998969535545,0,0,0.0
126.37,126.51,126.15,126.38,25434.59,126.1445308838687,126.4845,126.8244691161313,127.26335139584064,0.43825713402459027,0,0,0.0
126.38,126.7,126.3,126.6,19038.02,126.14875990592455,126.47999999999999,126.81124009407543,127.25827984562525,0.4327918291639353,0,0,0.0
126.58,126.76,126.52,126.6,19245.35,126.14875990592458,126.48000000000002,126.81124009407546,127.2538750776877,0.40525013928337444,0,0,0.0
126.6,126.74,126.51,126.66,24855.05,126.17307942249545,126.47049999999999,126.76792057750453,127.24836575122814,0.38021440510003374,0,0,0.0
126.66,127.15,126.63,126.95,36525.66,126.1358440862877,126.49749999999999,126.85915591371227,127.24398471649486,0.40018377580003034,0,0,0.0
126.94,127.19,126.69,126.71,23858.82,126.1329370027421,126.506,126.8790629972579,127.24079236277856,0.414443236400026,0,0,0.0
126.73,127.14,126.37,127.04,32570.38,126.11292657979901,126.54199999999999,126.97107342020097,127.23636892776817,0.46523705977145025,0,0,0.0
127.04,127.1,126.67,126.73,23870.91,126.11525751303205,126.55199999999999,126.98874248696794,127.2330529228516,0.46020319408981347,0,0,0.0
126.73,126.9,126.42,126.74,28646.57,126.11769101454122,126.54950000000001,126.9813089854588,127.2277108701869,0.4630313092198407,0,0,0.0
126.74,126.92,126.63,126.78,20209.58,126.17689251750879,126.58049999999999,126.98410748249118,127.224621094925,0.4383125507598643,0,0,0.0
126.77,126.95,126.25,126.5,34249.64,126.19640837608183,126.588,126.97959162391815,127.2170703551331,0.47569647207988414,0,0,0.0
126.49,126.53,125.82,126.09,45147.47,126.1273830482016,126.571,127.0146169517984,127.2011189831678,0.5091684046399018,0,0,0.0
126.08,126.72,125.08,126.43,102832.02,126.12419224133986,126.56949999999999,127.01480775866013,127.164205077414,0.6707157754056301,0,0,0.0
126.43,127.01,126.08,127.01,112430.4,126.1085167702357,126.593,127.07748322976431,127.14812087536696,0.7077563789191126,0,0,0.0
123.24,124.46,122.5,124.08,115386.87,125.29169138890562,126.4855,127.67930861109438,123.67999999999999,1.2509340390735257,2,0,0.0
124.08,124.3,123.37,124.04,64543.84,124.75860161717414,126.354,127.94939838282586,123.76011301091033,1.205086319205878,2,0,0.0
124.05,124.05,122.53,122.97,80047.77,124.00865532692991,126.17900000000002,128.3493446730701,123.5825216696141,1.250073987890752,0,0,0.0
122.98,123.5,121.58,121.68,106611.32,123.02270145412905,125.94200000000001,128.86129854587097,123.19596829835419,1.3457777039063592,2,0,0.0
121.66,122.99,121.47,122.98,86568.0,122.58948461845979,125.76700000000001,128.9445153815402,123.05919487494202,1.3706666033483075,0,0,0.0
122.98,122.99,122.3,122.6,55128.18,122.13064109918561,125.5785,129.02635890081442,123.01264483568876,1.2734285171556918,0,0,0.0
122.61,123.56,122.53,123.41,58513.71,121.87872980471417,125.42999999999999,128.98127019528582,123.02854531854103,1.2386530147048789,0,0,0.0
123.41,123.9,123.17,123.85,43661.6,121.7201905229354,125.29250000000002,128.86480947706465,123.07227796819024,1.1659882983184684,0,0,0.0
123.84,123.85,122.74,122.84,44596.72,121.43284383419059,125.10449999999999,128.77615616580937,123.07711545765746,1.1579899699872587,0,0,0.0
122.82,122.91,122.36,122.6,39177.79,121.14825993308092,124.90149999999998,128.65474006691903,123.05150718339023,1.0711342599890785,0,0,0.0
122.59,122.59,121.86,121.87,50911.99,120.79685395031859,124.64750000000001,128.49814604968142,122.98695125021214,1.0238293657049238,0,0,0.0
121.86,122.05,120.74,120.86,84357.49,120.29255000031658,124.35499999999999,128.4174499996834,122.80692013087608,1.064710884889935,0,0,0.0
120.89,121.8,120.7,121.43,69290.15,120.01764666275348,124.07450000000001,128.13135333724654,122.69151920988294,1.069752187048515,0,0,0.0
121.43,121.89,121.33,121.36,45829.33,119.77697331853847,123.806,127.83502668146153,122.6350053285356,0.9969304460415847,0,0,0.0
121.36,121.42,119.12,119.26,114622.12,119.17934153735222,123.43199999999999,127.68465846264776,122.34265481282326,1.183083239464215,0,0,0.0
119.26,120.0,118.29,118.42,128845.69,118.52307403758083,123.01400000000001,127.5049259624192,121.96966893584168,1.2583570623978975,0,0,0.0
118.44,119.46,118.3,119.27,95686.58,118.17826766361743,122.6525,127.12673233638257,121.74906977873363,1.2443060534839117,0,0,0.0
119.26,120.5,119.24,120.43,82633.61,118.08896043121523,122.36949999999999,126.65003956878475,121.64672195030342,1.2465480458433535,0,0,0.0
120.43,120.54,119.5,119.83,62986.9,118.05456599804555,122.0395,126.02443400195446,121.57224918658042,1.2170411821514466,0,0,0.0
119.83,120.48,119.62,120.34,43974.67,118.37864429314605,121.70599999999999,125.03335570685392,121.52970092196462,1.166035298986954,0,0,0.0
120.34,120.69,120.22,120.28,40225.43,118.32125180962038,121.516,124.71074819037963,121.49958940151612,1.0666016848459603,0,0,0.0
120.29,120.85,119.77,120.44,48247.08,118.33029608911087,121.33600000000001,124.34170391088915,121.46418035447914,1.0685157298679657,0,0,0.0
120.45,120.6,119.3,119.39,48001.87,118.13549640080726,121.157,124.17850359919274,121.41346513068714,1.1015849113153988,0,0,0.0
