Local time,Open,High,Low,Close,Volume
08.03.2024 15:50:00.000 GMT+0100,14.966,14.977,14.916,14.916,3.84e-7
08.03.2024 15:55:00.000 GMT+0100,14.917,14.937,14.856,14.856,4.08e-7
08.03.2024 16:00:00.000 GMT+0100,14.857,14.857,14.796,14.826,3e-7
08.03.2024 16:05:00.000 GMT+0100,14.816,14.837,14.796,14.806,3e-7
08.03.2024 16:10:00.000 GMT+0100,14.817,14.837,14.796,14.837,2.52e-7
08.03.2024 16:15:00.000 GMT+0100,14.847,14.847,14.816,14.836,3.12e-7
08.03.2024 16:20:00.000 GMT+0100,14.826,14.847,14.816,14.827,2.52e-7
08.03.2024 16:25:00.000 GMT+0100,14.816,14.827,14.806,14.817,1.8e-7
08.03.2024 16:30:00.000 GMT+0100,14.807,14.817,14.786,14.807,3.12e-7
08.03.2024 16:35:00.000 GMT+0100,14.797,14.806,14.796,14.797,7.2e-8
08.03.2024 16:40:00.000 GMT+0100,14.807,14.826,14.806,14.806,1.32e-7
08.03.2024 16:45:00.000 GMT+0100,14.796,14.817,14.796,14.817,1.32e-7
08.03.2024 16:50:00.000 GMT+0100,14.807,14.817,14.796,14.807,7.2e-8
08.03.2024 16:55:00.000 GMT+0100,14.817,14.817,14.786,14.786,6e-8
08.03.2024 17:00:00.000 GMT+0100,14.797,14.797,14.747,14.747,1.2e-7
08.03.2024 17:05:00.000 GMT+0100,14.756,14.756,14.747,14.747,2.4e-8
08.03.2024 17:10:00.000 GMT+0100,14.736,14.757,14.726,14.757,1.2e-7
08.03.2024 17:15:00.000 GMT+0100,14.746,14.807,14.746,14.807,3.24e-7
08.03.2024 17:20:00.000 GMT+0100,14.817,14.847,14.817,14.827,2.4e-7
08.03.2024 17:25:00.000 GMT+0100,14.816,14.816,14.756,14.756,3e-7
08.03.2024 17:30:00.000 GMT+0100,14.746,14.776,14.736,14.756,3.36e-7
08.03.2024 17:35:00.000 GMT+0100,14.767,14.787,14.756,14.776,3e-7
08.03.2024 17:40:00.000 GMT+0100,14.766,14.787,14.757,14.787,2.04e-7
08.03.2024 17:45:00.000 GMT+0100,14.777,14.797,14.766,14.786,1.56e-7
08.03.2024 17:50:00.000 GMT+0100,14.777,14.807,14.767,14.776,1.08e-7
08.03.2024 17:55:00.000 GMT+0100,14.786,14.827,14.786,14.817,2.52e-7
08.03.2024 18:00:00.000 GMT+0100,14.806,14.846,14.806,14.827,2.04e-7
08.03.2024 18:05:00.000 GMT+0100,14.836,14.847,14.806,14.806,1.44e-7
08.03.2024 18:10:00.000 GMT+0100,14.817,14.847,14.806,14.847,1.08e-7
08.03.2024 18:15:00.000 GMT+0100,14.857,14.857,14.826,14.837,2.76e-7
08.03.2024 18:20:00.000 GMT+0100,14.826,14.827,14.797,14.797,6e-8
08.03.2024 18:25:00.000 GMT+0100,14.806,14.816,14.776,14.786,2.04e-7
08.03.2024 18:30:00.000 GMT+0100,14.776,14.826,14.776,14.826,1.2e-7
08.03.2024 18:35:00.000 GMT+0100,14.826,14.847,14.826,14.827,9.6e-8
08.03.2024 18:40:00.000 GMT+0100,14.837,14.846,14.826,14.836,1.08e-7
08.03.2024 18:45:00.000 GMT+0100,14.826,14.827,14.807,14.807,8.4e-8
08.03.2024 18:50:00.000 GMT+0100,14.796,14.807,14.777,14.777,8.4e-8
08.03.2024 18:55:00.000 GMT+0100,14.767,14.787,14.756,14.787,6e-8
11.03.2024 14:30:00.000 GMT+0100,14.577,14.637,14.506,14.607,0.0000015000000000000005
11.03.2024 14:35:00.000 GMT+0100,14.616,14.647,14.566,14.606,9.119999999999981e-7
11.03.2024 14:40:00.000 GMT+0100,14.597,14.647,14.567,14.627,3.84e-7
11.03.2024 14:45:00.000 GMT+0100,14.616,14.627,14.546,14.577,6.119999999999994e-7
11.03.2024 14:50:00.000 GMT+0100,14.567,14.596,14.557,14.587,3.6e-7
11.03.2024 14:55:00.000 GMT+0100,14.577,14.596,14.576,14.587,2.88e-7
11.03.2024 15:00:00.000 GMT+0100,14.577,14.577,14.527,14.527,1.68e-7
11.03.2024 15:05:00.000 GMT+0100,14.536,14.547,14.526,14.547,1.2e-7
11.03.2024 15:10:00.000 GMT+0100,14.556,14.567,14.537,14.567,1.08e-7
11.03.2024 15:15:00.000 GMT+0100,14.556,14.566,14.476,14.477,3e-7
11.03.2024 15:20:00.000 GMT+0100,14.466,14.476,14.426,14.466,2.28e-7
11.03.2024 15:25:00.000 GMT+0100,14.477,14.487,14.466,14.487,1.68e-7
11.03.2024 15:30:00.000 GMT+0100,14.477,14.547,14.477,14.507,2.76e-7
11.03.2024 15:35:00.000 GMT+0100,14.517,14.527,14.456,14.466,2.52e-7
11.03.2024 15:40:00.000 GMT+0100,14.456,14.457,14.427,14.447,1.44e-7
11.03.2024 15:45:00.000 GMT+0100,14.437,14.466,14.416,14.466,1.2e-7
11.03.2024 15:50:00.000 GMT+0100,14.476,14.506,14.456,14.506,1.2e-7
11.03.2024 15:55:00.000 GMT+0100,14.517,14.537,14.506,14.537,1.32e-7
11.03.2024 16:00:00.000 GMT+0100,14.527,14.537,14.527,14.527,7.2e-8
11.03.2024 16:05:00.000 GMT+0100,14.516,14.547,14.516,14.536,1.44e-7
11.03.2024 16:10:00.000 GMT+0100,14.526,14.556,14.516,14.546,2.64e-7
11.03.2024 16:15:00.000 GMT+0100,14.556,14.556,14.537,14.546,8.4e-8
11.03.2024 16:20:00.000 GMT+0100,14.557,14.557,14.527,14.527,8.4e-8
11.03.2024 16:25:00.000 GMT+0100,14.536,14.547,14.526,14.536,1.08e-7
11.03.2024 16:30:00.000 GMT+0100,14.527,14.587,14.527,14.577,2.28e-7
11.03.2024 16:35:00.000 GMT+0100,14.567,14.587,14.566,14.586,8.4e-8
11.03.2024 16:45:00.000 GMT+0100,14.597,14.597,14.597,14.597,1.2e-8
11.03.2024 16:50:00.000 GMT+0100,14.587,14.587,14.566,14.587,1.08e-7
11.03.2024 16:55:00.000 GMT+0100,14.597,14.597,14.597,14.597,1.2e-8
12.03.2024 18:00:00.000 GMT+0100,13.877,13.886,13.846,13.857,2.64e-7
12.03.2024 18:05:00.000 GMT+0100,13.846,13.857,13.846,13.857,8.4e-8
12.03.2024 18:10:00.000 GMT+0100,13.846,13.876,13.846,13.866,2.16e-7
12.03.2024 18:15:00.000 GMT+0100,13.867,13.897,13.867,13.896,1.32e-7
12.03.2024 18:20:00.000 GMT+0100,13.886,13.886,13.867,13.867,6e-8
12.03.2024 18:25:00.000 GMT+0100,13.856,13.867,13.856,13.857,6e-8
12.03.2024 18:30:00.000 GMT+0100,13.867,13.867,13.847,13.847,3.6e-8
12.03.2024 18:35:00.000 GMT+0100,13.907,13.917,13.886,13.886,1.2e-7
12.03.2024 18:40:00.000 GMT+0100,13.897,13.917,13.896,13.906,7.2e-8
12.03.2024 18:45:00.000 GMT+0100,13.896,13.896,13.896,13.896,1.2e-8
12.03.2024 18:50:00.000 GMT+0100,13.906,13.937,13.906,13.936,7.2e-8
12.03.2024 18:55:00.000 GMT+0100,13.947,13.957,13.937,13.937,4.8e-8
12.03.2024 19:00:00.000 GMT+0100,13.946,13.956,13.917,13.917,7.2e-8
12.03.2024 19:05:00.000 GMT+0100,13.907,13.917,13.907,13.917,4.8e-8
12.03.2024 19:10:00.000 GMT+0100,13.927,13.946,13.927,13.946,6e-8
12.03.2024 19:15:00.000 GMT+0100,13.936,13.937,13.926,13.926,6e-8
12.03.2024 19:20:00.000 GMT+0100,13.917,13.926,13.896,13.906,9.6e-8
12.03.2024 19:25:00.000 GMT+0100,13.916,13.916,13.887,13.896,6e-8
12.03.2024 19:30:00.000 GMT+0100,13.907,13.907,13.897,13.897,2.4e-8
12.03.2024 19:35:00.000 GMT+0100,13.887,13.887,13.866,13.866,8.4e-8
12.03.2024 19:40:00.000 GMT+0100,13.877,13.897,13.846,13.846,1.56e-7
12.03.2024 19:45:00.000 GMT+0100,13.857,13.877,13.856,13.867,9.6e-8
12.03.2024 19:50:00.000 GMT+0100,13.857,13.867,13.856,13.856,3.6e-8
12.03.2024 19:55:00.000 GMT+0100,13.866,13.897,13.866,13.876,1.68e-7
12.03.2024 20:00:00.000 GMT+0100,13.887,13.887,13.887,13.887,1.2e-8
12.03.2024 20:05:00.000 GMT+0100,13.887,13.907,13.887,13.896,4.8e-8
12.03.2024 20:10:00.000 GMT+0100,13.906,13.917,13.906,13.906,4.8e-8
12.03.2024 20:15:00.000 GMT+0100,13.896,13.896,13.866,13.866,4.8e-8
12.03.2024 20:20:00.000 GMT+0100,13.876,13.876,13.876,13.876,1.2e-8
12.03.2024 20:25:00.000 GMT+0100,13.887,13.907,13.886,13.907,6e-8
12.03.2024 20:30:00.000 GMT+0100,13.896,13.906,13.867,13.867,8.4e-8
12.03.2024 20:35:00.000 GMT+0100,13.857,13.877,13.856,13.877,8.4e-8
12.03.2024 20:40:00.000 GMT+0100,13.886,13.897,13.886,13.897,6e-8
12.03.2024 20:45:00.000 GMT+0100,13.906,13.906,13.886,13.897,4.8e-8
12.03.2024 20:50:00.000 GMT+0100,13.886,13.946,13.886,13.946,1.44e-7
12.03.2024 20:55:00.000 GMT+0100,13.957,13.957,13.946,13.957,6e-8
13.03.2024 14:30:00.000 GMT+0100,13.916,13.987,13.866,13.957,1.056
13.03.2024 14:35:00.000 GMT+0100,13.967,13.976,13.896,13.916,0.696
13.03.2024 14:40:00.000 GMT+0100,13.927,13.937,13.886,13.906,0.456
13.03.2024 14:45:00.000 GMT+0100,13.917,13.966,13.906,13.966,0.6
13.03.2024 14:50:00.000 GMT+0100,13.957,14.057,13.957,14.057,0.28800000000000003
13.03.2024 14:55:00.000 GMT+0100,14.047,14.047,13.966,13.986,0.22799999999999998
13.03.2024 15:00:00.000 GMT+0100,13.996,13.997,13.947,13.966,0.324
13.03.2024 15:05:00.000 GMT+0100,13.956,13.956,13.916,13.916,0.16800000000000004
13.03.2024 15:10:00.000 GMT+0100,13.907,13.987,13.907,13.977,0.156
13.03.2024 15:15:00.000 GMT+0100,13.986,13.986,13.966,13.967,0.10800000000000001
13.03.2024 15:20:00.000 GMT+0100,13.977,13.987,13.957,13.957,0.192
13.03.2024 15:25:00.000 GMT+0100,13.946,13.987,13.946,13.987,0.06
13.03.2024 15:30:00.000 GMT+0100,13.996,14.006,13.966,13.996,0.20400000000000001
13.03.2024 15:35:00.000 GMT+0100,14.006,14.026,13.986,14.016,0.132
13.03.2024 15:40:00.000 GMT+0100,14.006,14.006,13.986,13.996,0.072
13.03.2024 15:45:00.000 GMT+0100,13.987,14.016,13.977,14.007,0.08399999999999999
13.03.2024 15:50:00.000 GMT+0100,13.996,13.997,13.957,13.957,0.18
13.03.2024 15:55:00.000 GMT+0100,13.967,13.997,13.966,13.986,0.08399999999999999
13.03.2024 16:00:00.000 GMT+0100,13.977,13.996,13.966,13.996,0.108
13.03.2024 16:05:00.000 GMT+0100,14.007,14.036,14.006,14.016,0.08399999999999999
13.03.2024 16:10:00.000 GMT+0100,14.027,14.027,14.006,14.017,0.072
13.03.2024 16:15:00.000 GMT+0100,14.027,14.027,14.016,14.016,0.024
13.03.2024 16:20:00.000 GMT+0100,14.027,14.047,14.027,14.047,0.048
13.03.2024 16:25:00.000 GMT+0100,14.036,14.076,14.036,14.076,0.06
13.03.2024 16:30:00.000 GMT+0100,14.066,14.077,14.037,14.037,0.18
13.03.2024 16:35:00.000 GMT+0100,14.046,14.056,14.036,14.056,0.06
13.03.2024 16:40:00.000 GMT+0100,14.067,14.106,14.067,14.077,0.08399999999999999
13.03.2024 16:45:00.000 GMT+0100,14.087,14.127,14.077,14.127,0.168
13.03.2024 16:50:00.000 GMT+0100,14.117,14.117,14.106,14.106,0.07200000000000001
13.03.2024 16:55:00.000 GMT+0100,14.097,14.117,14.096,14.107,0.18
13.03.2024 17:00:00.000 GMT+0100,14.116,14.127,14.116,14.127,0.048
13.03.2024 17:05:00.000 GMT+0100,14.116,14.127,14.116,14.127,0.048
13.03.2024 17:10:00.000 GMT+0100,14.147,14.156,14.147,14.147,0.036000000000000004
13.03.2024 17:15:00.000 GMT+0100,14.157,14.166,14.147,14.166,0.07200000000000001
13.03.2024 17:20:00.000 GMT+0100,14.156,14.157,14.136,14.136,0.084
13.03.2024 17:25:00.000 GMT+0100,14.147,14.147,14.116,14.127,0.084
13.03.2024 17:30:00.000 GMT+0100,14.117,14.117,14.086,14.086,0.10800000000000001
13.03.2024 17:35:00.000 GMT+0100,14.077,14.107,14.077,14.096,0.132
13.03.2024 17:40:00.000 GMT+0100,14.096,14.106,14.096,14.097,0.06
13.03.2024 17:45:00.000 GMT+0100,14.107,14.127,14.096,14.107,0.09599999999999999
13.03.2024 17:50:00.000 GMT+0100,14.117,14.117,14.106,14.116,0.036000000000000004
13.03.2024 17:55:00.000 GMT+0100,14.126,14.127,14.107,14.107,0.09599999999999999
13.03.2024 18:00:00.000 GMT+0100,14.116,14.156,14.116,14.147,0.18
13.03.2024 18:05:00.000 GMT+0100,14.156,14.167,14.136,14.157,0.18000000000000002
13.03.2024 18:10:00.000 GMT+0100,14.146,14.156,14.126,14.136,0.13199999999999998
13.03.2024 18:15:00.000 GMT+0100,14.127,14.127,14.106,14.106,0.036000000000000004
13.03.2024 18:20:00.000 GMT+0100,14.096,14.126,14.096,14.116,0.08399999999999999
13.03.2024 18:25:00.000 GMT+0100,14.126,14.127,14.107,14.107,0.06
13.03.2024 18:30:00.000 GMT+0100,14.116,14.116,14.096,14.096,0.06
13.03.2024 18:35:00.000 GMT+0100,14.097,14.116,14.096,14.097,0.10800000000000001
13.03.2024 18:40:00.000 GMT+0100,14.107,14.107,14.076,14.096,0.07200000000000001
13.03.2024 18:45:00.000 GMT+0100,14.087,14.087,14.087,14.087,0.012
13.03.2024 18:50:00.000 GMT+0100,14.077,14.086,14.077,14.086,0.07200000000000001
13.03.2024 18:55:00.000 GMT+0100,14.076,14.076,14.076,14.076,0.012
13.03.2024 19:00:00.000 GMT+0100,14.066,14.066,14.036,14.046,0.156
13.03.2024 19:05:00.000 GMT+0100,14.036,14.046,14.016,14.027,0.10799999999999998
13.03.2024 19:10:00.000 GMT+0100,14.016,14.016,13.996,14.007,0.060000000000000005
13.03.2024 19:15:00.000 GMT+0100,14.017,14.057,14.017,14.036,0.084
13.03.2024 19:20:00.000 GMT+0100,14.046,14.046,14.046,14.046,0.012
13.03.2024 19:25:00.000 GMT+0100,14.057,14.057,14.037,14.047,0.048
13.03.2024 19:30:00.000 GMT+0100,14.056,14.056,14.037,14.037,0.048
13.03.2024 19:35:00.000 GMT+0100,14.026,14.026,14.016,14.017,0.048
13.03.2024 19:40:00.000 GMT+0100,14.006,14.006,13.997,13.997,0.024
13.03.2024 19:45:00.000 GMT+0100,13.986,14.007,13.986,13.997,0.048
13.03.2024 19:50:00.000 GMT+0100,14.007,14.017,13.996,14.017,0.08399999999999999
13.03.2024 19:55:00.000 GMT+0100,14.006,14.047,14.006,14.036,0.06
13.03.2024 20:00:00.000 GMT+0100,14.036,14.057,14.036,14.057,0.036000000000000004
13.03.2024 20:05:00.000 GMT+0100,14.066,14.066,14.056,14.056,0.024
13.03.2024 20:10:00.000 GMT+0100,14.047,14.047,14.047,14.047,0.012
13.03.2024 20:15:00.000 GMT+0100,14.036,14.067,14.036,14.067,0.048
13.03.2024 20:20:00.000 GMT+0100,14.057,14.067,14.057,14.067,0.048
13.03.2024 20:25:00.000 GMT+0100,14.057,14.057,14.016,14.026,0.12
13.03.2024 20:30:00.000 GMT+0100,14.037,14.037,14.007,14.016,0.06
13.03.2024 20:35:00.000 GMT+0100,14.007,14.016,14.006,14.016,0.036
13.03.2024 20:40:00.000 GMT+0100,14.006,14.006,13.977,13.977,0.08399999999999999
13.03.2024 20:45:00.000 GMT+0100,13.967,13.967,13.946,13.946,0.048
13.03.2024 20:50:00.000 GMT+0100,13.937,13.976,13.937,13.966,0.072
13.03.2024 20:55:00.000 GMT+0100,13.957,13.996,13.946,13.987,0.08399999999999999
14.03.2024 14:30:00.000 GMT+0100,13.897,13.957,13.886,13.886,0.8400000000000001
14.03.2024 14:35:00.000 GMT+0100,13.897,13.897,13.846,13.896,0.504
14.03.2024 14:40:00.000 GMT+0100,13.887,13.896,13.846,13.876,0.5640000000000001
14.03.2024 14:45:00.000 GMT+0100,13.876,13.907,13.846,13.857,0.54
14.03.2024 14:50:00.000 GMT+0100,13.847,13.856,13.777,13.826,0.588
14.03.2024 14:55:00.000 GMT+0100,13.826,13.867,13.796,13.847,0.54
14.03.2024 15:00:00.000 GMT+0100,13.857,13.866,13.806,13.856,0.336
14.03.2024 15:05:00.000 GMT+0100,13.867,13.877,13.816,13.857,0.24
14.03.2024 15:10:00.000 GMT+0100,13.847,13.866,13.837,13.866,0.216
14.03.2024 15:15:00.000 GMT+0100,13.857,13.866,13.846,13.857,0.168
14.03.2024 15:20:00.000 GMT+0100,13.847,13.886,13.846,13.846,0.192
14.03.2024 15:25:00.000 GMT+0100,13.847,13.906,13.847,13.876,0.384
14.03.2024 15:30:00.000 GMT+0100,13.886,13.917,13.876,13.887,0.25199999999999995
14.03.2024 15:35:00.000 GMT+0100,13.887,13.897,13.876,13.896,0.096
14.03.2024 15:40:00.000 GMT+0100,13.896,13.927,13.896,13.896,0.15600000000000003
14.03.2024 15:45:00.000 GMT+0100,13.906,13.916,13.896,13.916,0.096
14.03.2024 15:50:00.000 GMT+0100,13.907,13.907,13.876,13.886,0.156
14.03.2024 15:55:00.000 GMT+0100,13.897,13.906,13.886,13.906,0.096
14.03.2024 16:00:00.000 GMT+0100,13.916,13.917,13.906,13.907,0.156
14.03.2024 16:05:00.000 GMT+0100,13.917,13.917,13.876,13.876,0.108
14.03.2024 16:10:00.000 GMT+0100,13.887,13.907,13.887,13.897,0.048
14.03.2024 16:15:00.000 GMT+0100,13.886,13.897,13.886,13.897,0.06
14.03.2024 16:20:00.000 GMT+0100,13.886,13.887,13.877,13.887,0.036000000000000004
14.03.2024 16:25:00.000 GMT+0100,13.896,13.907,13.896,13.907,0.024
14.03.2024 16:30:00.000 GMT+0100,13.887,13.887,13.866,13.876,0.15600000000000003
14.03.2024 16:35:00.000 GMT+0100,13.866,13.867,13.846,13.857,0.12
14.03.2024 16:40:00.000 GMT+0100,13.846,13.846,13.837,13.837,0.024
14.03.2024 16:45:00.000 GMT+0100,13.856,13.856,13.856,13.856,0.012
14.03.2024 16:50:00.000 GMT+0100,13.847,13.847,13.837,13.837,0.024
14.03.2024 16:55:00.000 GMT+0100,13.846,13.876,13.846,13.876,0.048
14.03.2024 17:00:00.000 GMT+0100,13.886,13.906,13.886,13.906,0.060000000000000005
14.03.2024 17:05:00.000 GMT+0100,13.896,13.896,13.856,13.867,0.14400000000000002
14.03.2024 17:10:00.000 GMT+0100,13.877,13.907,13.877,13.907,0.048
14.03.2024 17:15:00.000 GMT+0100,13.897,13.927,13.897,13.916,0.10799999999999998
14.03.2024 17:20:00.000 GMT+0100,13.926,13.937,13.926,13.927,0.036000000000000004
14.03.2024 17:25:00.000 GMT+0100,13.917,13.936,13.916,13.916,0.132
14.03.2024 17:30:00.000 GMT+0100,13.917,13.927,13.907,13.907,0.132
14.03.2024 17:35:00.000 GMT+0100,13.916,13.936,13.916,13.936,0.036000000000000004
14.03.2024 17:40:00.000 GMT+0100,13.947,13.967,13.947,13.956,0.048
14.03.2024 17:45:00.000 GMT+0100,13.947,13.947,13.947,13.947,0.012
14.03.2024 17:50:00.000 GMT+0100,13.957,13.967,13.947,13.967,0.096
14.03.2024 17:55:00.000 GMT+0100,13.976,13.996,13.976,13.996,0.036000000000000004
14.03.2024 18:00:00.000 GMT+0100,13.987,13.997,13.987,13.987,0.036000000000000004
14.03.2024 18:05:00.000 GMT+0100,13.976,13.986,13.976,13.986,0.024
14.03.2024 18:10:00.000 GMT+0100,13.977,13.977,13.957,13.966,0.048
14.03.2024 18:15:00.000 GMT+0100,13.977,13.977,13.936,13.936,0.06
14.03.2024 18:20:00.000 GMT+0100,13.946,13.946,13.927,13.927,0.084
14.03.2024 18:25:00.000 GMT+0100,13.917,13.917,13.906,13.906,0.048
14.03.2024 18:30:00.000 GMT+0100,13.906,13.936,13.906,13.936,0.048
14.03.2024 18:35:00.000 GMT+0100,13.946,14.007,13.946,14.007,0.10800000000000001
14.03.2024 18:40:00.000 GMT+0100,13.997,14.017,13.996,14.007,0.13199999999999998
14.03.2024 18:45:00.000 GMT+0100,13.996,14.006,13.996,13.996,0.048
14.03.2024 18:50:00.000 GMT+0100,13.987,13.987,13.957,13.966,0.06
14.03.2024 18:55:00.000 GMT+0100,13.977,13.977,13.957,13.966,0.096
14.03.2024 19:00:00.000 GMT+0100,13.956,13.967,13.947,13.957,0.060000000000000005
14.03.2024 19:05:00.000 GMT+0100,13.947,13.957,13.946,13.957,0.07200000000000001
14.03.2024 19:10:00.000 GMT+0100,13.946,13.957,13.936,13.946,0.156
14.03.2024 19:15:00.000 GMT+0100,13.936,13.936,13.936,13.936,0.012
14.03.2024 19:20:00.000 GMT+0100,13.957,13.967,13.937,13.956,0.144
14.03.2024 19:25:00.000 GMT+0100,13.946,13.947,13.936,13.946,0.132
14.03.2024 19:30:00.000 GMT+0100,13.937,13.937,13.926,13.937,0.06
14.03.2024 19:35:00.000 GMT+0100,13.927,13.947,13.927,13.947,0.048
14.03.2024 19:40:00.000 GMT+0100,13.956,13.976,13.956,13.976,0.036000000000000004
14.03.2024 19:45:00.000 GMT+0100,13.986,14.006,13.977,14.006,0.060000000000000005
14.03.2024 19:50:00.000 GMT+0100,13.996,14.007,13.976,13.987,0.096
14.03.2024 19:55:00.000 GMT+0100,13.977,13.987,13.967,13.976,0.096
14.03.2024 20:00:00.000 GMT+0100,13.986,13.997,13.976,13.986,0.084
14.03.2024 20:05:00.000 GMT+0100,13.976,13.986,13.947,13.947,0.132
14.03.2024 20:10:00.000 GMT+0100,13.936,13.947,13.936,13.947,0.08399999999999999
14.03.2024 20:15:00.000 GMT+0100,13.956,13.957,13.937,13.957,0.06
14.03.2024 20:20:00.000 GMT+0100,13.946,13.956,13.926,13.936,0.072
14.03.2024 20:25:00.000 GMT+0100,13.927,13.946,13.916,13.937,0.096
14.03.2024 20:30:00.000 GMT+0100,13.927,13.936,13.906,13.917,0.096
14.03.2024 20:35:00.000 GMT+0100,13.926,13.926,13.906,13.916,0.048
14.03.2024 20:40:00.000 GMT+0100,13.907,13.916,13.896,13.906,0.09599999999999999
14.03.2024 20:45:00.000 GMT+0100,13.916,13.967,13.916,13.967,0.08399999999999999
14.03.2024 20:50:00.000 GMT+0100,13.957,13.977,13.947,13.977,0.144
14.03.2024 20:55:00.000 GMT+0100,13.987,13.987,13.976,13.976,0.024
15.03.2024 14:30:00.000 GMT+0100,13.937,14.067,13.936,14.027,1.92
15.03.2024 14:35:00.000 GMT+0100,14.036,14.057,13.996,14.047,0.816
15.03.2024 14:40:00.000 GMT+0100,14.046,14.137,14.046,14.067,1.08
15.03.2024 14:45:00.000 GMT+0100,14.057,14.116,14.056,14.107,0.5760000000000001
15.03.2024 14:50:00.000 GMT+0100,14.096,14.147,14.026,14.057,0.5760000000000001
15.03.2024 14:55:00.000 GMT+0100,14.067,14.137,14.067,14.107,0.6719999999999999
15.03.2024 15:00:00.000 GMT+0100,14.097,14.117,14.046,14.046,0.9600000000000002
15.03.2024 15:05:00.000 GMT+0100,14.056,14.077,14.026,14.036,0.276
15.03.2024 15:10:00.000 GMT+0100,14.027,14.057,14.026,14.047,0.156
15.03.2024 15:15:00.000 GMT+0100,14.066,14.067,13.996,13.996,0.19199999999999998
15.03.2024 15:20:00.000 GMT+0100,14.006,14.027,13.997,14.016,0.11999999999999998
15.03.2024 15:25:00.000 GMT+0100,14.027,14.027,13.977,13.986,0.168
15.03.2024 15:30:00.000 GMT+0100,13.977,13.996,13.976,13.986,0.14400000000000002
15.03.2024 15:35:00.000 GMT+0100,13.997,14.026,13.997,14.017,0.18
15.03.2024 15:40:00.000 GMT+0100,14.027,14.036,14.017,14.017,0.048
15.03.2024 15:45:00.000 GMT+0100,14.007,14.036,13.996,14.026,0.18
15.03.2024 15:50:00.000 GMT+0100,14.017,14.037,14.017,14.027,0.07200000000000001
15.03.2024 15:55:00.000 GMT+0100,14.037,14.037,13.986,13.996,0.08399999999999999
15.03.2024 16:00:00.000 GMT+0100,13.997,14.007,13.986,13.996,0.156
15.03.2024 16:05:00.000 GMT+0100,13.986,13.997,13.986,13.986,0.036000000000000004
15.03.2024 16:10:00.000 GMT+0100,13.997,14.007,13.976,13.997,0.060000000000000005
15.03.2024 16:15:00.000 GMT+0100,13.986,13.996,13.986,13.986,0.08399999999999999
15.03.2024 16:20:00.000 GMT+0100,13.997,13.997,13.987,13.987,0.08399999999999999
15.03.2024 16:25:00.000 GMT+0100,13.997,13.997,13.976,13.976,0.036000000000000004
15.03.2024 16:30:00.000 GMT+0100,13.966,13.967,13.947,13.947,0.072
15.03.2024 16:35:00.000 GMT+0100,13.956,13.997,13.956,13.997,0.084
15.03.2024 16:40:00.000 GMT+0100,13.986,13.986,13.986,13.986,0.012
15.03.2024 16:45:00.000 GMT+0100,13.977,13.986,13.967,13.967,0.048
15.03.2024 16:50:00.000 GMT+0100,13.977,13.977,13.966,13.966,0.084
15.03.2024 16:55:00.000 GMT+0100,13.957,13.987,13.956,13.987,0.06
15.03.2024 17:00:00.000 GMT+0100,13.976,13.987,13.966,13.977,0.060000000000000005
15.03.2024 17:05:00.000 GMT+0100,13.966,13.966,13.936,13.946,0.06
15.03.2024 17:10:00.000 GMT+0100,13.957,13.957,13.947,13.957,0.036000000000000004
15.03.2024 17:15:00.000 GMT+0100,13.946,13.956,13.946,13.947,0.036000000000000004
15.03.2024 17:20:00.000 GMT+0100,13.956,13.976,13.956,13.976,0.036000000000000004
15.03.2024 17:25:00.000 GMT+0100,13.956,13.956,13.956,13.956,0.012
15.03.2024 17:30:00.000 GMT+0100,13.967,13.977,13.966,13.966,0.072
15.03.2024 17:35:00.000 GMT+0100,13.956,13.956,13.936,13.936,0.036000000000000004
15.03.2024 17:40:00.000 GMT+0100,13.947,13.947,13.936,13.936,0.048
15.03.2024 17:45:00.000 GMT+0100,13.946,13.947,13.936,13.936,0.048
15.03.2024 17:50:00.000 GMT+0100,13.926,13.936,13.906,13.906,0.06
15.03.2024 17:55:00.000 GMT+0100,13.896,13.896,13.896,13.896,0.012
15.03.2024 18:00:00.000 GMT+0100,13.886,13.916,13.877,13.896,0.07200000000000001
15.03.2024 18:05:00.000 GMT+0100,13.907,13.926,13.907,13.917,0.048
15.03.2024 18:10:00.000 GMT+0100,13.926,13.937,13.926,13.936,0.12
15.03.2024 18:15:00.000 GMT+0100,13.946,13.946,13.936,13.937,0.06
15.03.2024 18:20:00.000 GMT+0100,13.946,13.946,13.946,13.946,0.012
15.03.2024 18:25:00.000 GMT+0100,13.936,13.946,13.926,13.926,0.072
15.03.2024 18:30:00.000 GMT+0100,13.916,13.916,13.916,13.916,0.012
15.03.2024 18:35:00.000 GMT+0100,13.916,13.926,13.916,13.926,0.024
15.03.2024 18:45:00.000 GMT+0100,13.916,13.927,13.906,13.907,0.08399999999999999
15.03.2024 18:50:00.000 GMT+0100,13.916,13.936,13.916,13.936,0.036000000000000004
15.03.2024 18:55:00.000 GMT+0100,13.946,13.946,13.946,13.946,0.012
15.03.2024 19:00:00.000 GMT+0100,13.937,13.946,13.936,13.946,0.036
15.03.2024 19:05:00.000 GMT+0100,13.937,13.937,13.916,13.916,0.036000000000000004
15.03.2024 19:15:00.000 GMT+0100,13.917,13.926,13.917,13.926,0.024
15.03.2024 19:20:00.000 GMT+0100,13.937,13.937,13.926,13.926,0.096
15.03.2024 19:25:00.000 GMT+0100,13.936,13.936,13.926,13.926,0.024
